68,7296827
598,6828252
0
180,4489275
30,56797771
39,80434259
0,291150445
0
5,634428865
-0,119679103
562,8469862
0
485,3074605
439,1067828
0
46,85488795
57,61971359
104,4971308
160,0577742
30,64401695
10,35876115
6,66670662
26,84142364
64,9659283
140,2362209
20,73602229
10,05718754
125,7593636
25,46627893
22,38212635
65,60313295
20,53302463
9,003898533
343,4679612
83,94443219
25,16241799
50,57848415
2568,829949
725,338287
31,61059104
266,1405901
35,87713425
60,82966879
26,81818168
5,676888507
1418,2246
388,73803
274,1203785
448,87395
153,2911265
1951,780763
1629,062268
1475,503898
208,4065754
91,45955218
3764,087118
105,908146
1026,393737
39,53417978
47,02455097
321,777033
7,132741261
0
-3,080312942
2182,923195
24,02751932
723,3439921
810,3475633
78,88848506
5,144813101
7,266486048
529,6321905
4555,839521
3151,139189
96,05853242
43,8107537
278,6631362
0
459,8186429
78,88270792
394,6770158
588,3487705
299,3258079
277,4974267
910,511654
764,0148511
920,2434448
1695,728298
111,1091262
149,6024399
321,2134986
7648,740229
2691,449224
478,3240006
846,2193874
20,89469292
0
158,9140551
16,60885089
2743,083373
1033,349434
404,3317913
1828,524609
379,1485314
4060,067538
1992,373969
2020,793613
612,8214077
98,38130711
140,3161906
0,738112403
36,62710941
158,935407
18,11770334
0
0
20,18231239
-0,083828635
19,70507374
0,776042019
0,188171131
13,26936223
0
0
0,058362701
0,112029624
3,701386912
2,607800799
0,463045305
0,602205358
0,081341738
0
0,326065505
0,037185953
0,205398538
2,483600869
0,084558854
1,555543314
12,6674882
3,997743887
1,16849957
40,72711529
0
0,893745698
2,355631936
345,0839816
90,71887973
0,924402644
9,256379559
3,530561794
34,95023541
2,413372085
2,870246582
582,6253328
39,98332781
56,43049444
65,11855085
0,477263878
773,5386223
547,43784
312,5517258
34,07875603
10,83036512
530,3064722
242,3479005
102,2438393
19,95527588
127,8574311
0
1040,905974
0,16713704
-1,019083759
350,2133817
4,156003763
65,35019278
225,8820745
97,55050799
1,206357272
9,252095257
6,592224031
57,67496225
36,05838292
7,928030824
0,98417522
10,83281504
36,65730328
24,36407275
1,860296261
2,421899573
30,92078464
3,021124934
25,00705475
8,976043054
26,11615062
18,91569928
305,0192821
64,23838725
52,78774707
113,5720253
4456,066684
537,0880582
45,36900922
695,3013045
0
15,00025066
24,04913859
3,958858453
771,7142682
339,2446403
259,8669666
697,0194111
99,89122347
1507,594984
1106,613144
843,6445061
341,9295975
57,94544181
107,493401
14,220159
80,84382791
16,00649817
3,21348192
4618,55394
482,0868864
0
-0,177612791
7,450897793
0
2,078374143
8,532878579
0
0
1,096461395
10,18430964
48,88608763
4,175855201
7,762344886
0,010168907
0,108825697
0
0,324109805
0,100331152
0,116677178
0,649276455
0,006522231
0,753830812
0,199944718
0,37032485
0,272935422
293,4486338
32,10926862
7,415469737
21,61959559
916,5502419
135,4837374
6,589772144
251,6241091
1,113327514
42,17252896
10,28984119
5,453124131
1113,836591
102,0686796
130,7911429
346,2808203
3,890531826
1041,949314
791,9880874
641,1510514
134,6182073
37,72115254
1047,549534
26,27837345
201,2509297
49,60189226
33,20627119
0
21,99814014
0
-0,457194849
120,6744891
240,3718749
66,84267404
39,97080874
153,5461
0
2,829176053
37,17068286
136,8029465
15,87647034
1,972092847
0,693744913
4,595150153
38,10510258
28,76669935
0,986129604
2,822038223
18,92738935
2,31988564
18,32756165
10,39431023
7,924594051
7,386026451
115,902601
50,28073565
19,70735544
48,39613359
2045,481927
747,1810616
49,20578564
329,3319536
5,353263723
137,7727357
37,13645856
4,655062661
1480,254739
254,9279622
227,2255925
635,6377024
55,22951244
1423,463206
1320,447315
1213,254546
282,3272465
56,59602504
1241,122847
10,62955892
165,9773775
8,399934225
45,07005016
0
19723,91373
0
-1,21133066
293,7252497
157,3986837
152,2244457
221,0787968
0
1,897597969
9,774692816
21,23480241
101,8558692
23,3758354
8,107726608
0,803736633
8,874087447
22,71247793
37,20991513
1,914206258
2,664768541
19,67033133
7,689845098
34,4285073
10,64651566
19,98934432
9,746240257
117,2210926
40,29524798
26,22537738
40,38954176
4033,678253
1315,373364
72,68008398
160,7091729
3,476934844
81,31497841
90,96755817
7,268330088
1220,852703
280,5194692
260,0650472
769,0479169
76,64318525
1907,441856
718,5517484
791,2106922
217,2648859
33,72146027
685,0402719
68,77177779
154,9282218
73,39000964
119,1998936
0
6,219437302
9,987584426
-0,941949463
116,8123894
2,039093789
71,81374675
69,15576071
85,42310644
8,109708677
4,166359014
10,4367149
7,24069316
109,8831546
37,61209556
2,473843058
19,85486473
0
32,20004866
2,653045439
2,030394767
38,48015624
7,283706723
16,84667609
41,87004412
39,72267206
17,71222495
148,8692533
5,930864114
21,59382456
48,53366794
2417,293866
1268,431554
66,47866512
295,3725509
0
40,83370537
12,39945768
8,443879147
1535,540389
241,7918003
316,7705598
967,4871953
71,52028469
2043,623451
1385,045889
1286,70817
343,6376379
61,13739671
654,2564975
44,65314955
90,842702
14,94235037
6,313970385
185,0776938
34,52608566
0
0,729395627
175,0281322
0
60,12048968
118,3032434
0
3,070319155
5,532309176
18,7020445
52,78594485
85,81535222
82,14018685
0,987996876
34,10859867
734,55995
21,80177256
15,05986687
38,07390019
46,98058002
9,233406761
21,2979575
11,66410353
25,44451218
12,82421084
210,5994921
25,69928429
33,58378996
81,15558677
2733,349388
904,109727
62,08967528
472,1350476
0
96,44505178
20,28393164
10,71864162
1424,070922
258,7042076
318,3644423
1090,939762
77,59872083
1722,642819
1208,159969
1208,235124
574,0022321
48,57550218
283,6658217
32,68026905
114,1021901
31,78101341
4,210787263
0
0
0,194170773
-0,496083518
96,93804225
4,443750767
34,18361147
77,19044357
252,406283
15,16713687
4,71506169
47,9040541
19,50035869
29,08258323
31,15035377
1,989239984
15,91761089
0
48,84652459
2,1037598
1,16172405
28,25919998
11,9527416
9,144508475
9,757043659
31,62619591
31,41448434
74,36693786
41,94947018
24,72285133
59,75608004
1386,260377
637,7221994
92,05541248
181,4132416
0
17,99963083
27,31467821
4,043347104
751,4589213
165,3433809
164,435899
649,3926948
57,91424337
798,8273282
425,0542204
472,2217204
185,1769979
20,63452381
178,5008695
48,13978439
80,36579539
49,63517902
6,474932401
0
0
0,286454826
-0,655663978
398,4372633
25,70961638
190,1166279
204,6813441
1633,679622
194,036513
50,50461782
89,42992663
84,16573201
349,0485232
70,29187977
5,143186207
77,20260149
0
151,6630781
30,61156037
8,801656135
146,1290782
176,9062386
78,31166184
457,6529911
72,14138999
86,88278324
98,96198525
61,18861003
69,66351287
154,7398798
1936,046431
820,5857309
173,034019
428,6534467
0
196,3744156
39,68623672
7,705552921
1340,252397
403,1540992
360,640323
820,5094376
169,9648642
1215,149563
808,2187748
953,87357
434,555811
80,38933692
1725,843728
141,575995
440,3545557
51,80212199
78,39569341
14,08036062
3414,170973
0,082550326
48,9729396
245,7947721
72,81053947
240,7766543
261,6748254
135,5674182
88,71363665
68,39863676
53,67392272
266,1667078
1142,202586
840,3658693
9,452101643
292,7362718
5699,147399
691,066224
111,05375
84,87529641
280,2808158
346,9870087
479,2184352
349,4009837
349,2131286
291,2288138
570,3822947
92,75835213
138,2225006
262,1351175
13099,10402
2585,7239
226,713576
1543,721084
47,2799951
104,9201813
70,15762289
16,97797961
1752,654669
1335,192807
868,7189998
3678,141783
378,6936845
2792,95025
2322,373256
2148,340362
567,7413892
268,4284143
222,3205977
0
132,4880355
11,80918604
42,02172407
0
53,60471748
0
-0,226070178
73,84619388
0
36,73012138
38,89714944
3,695715703
5,859055613
4,869146568
7,12417435
118,1726638
129,7787628
29,84392577
0,858404633
27,28494576
40,12590486
43,39257754
8,800694768
26,8706063
21,66295162
8,887041554
14,52131122
20,97581373
43,83913307
22,73214927
87,22969404
29,13721615
17,714862
36,82315084
1384,349755
497,774062
24,11988909
88,60892544
1,138407643
7,602826663
40,378213
3,233583579
741,0259833
165,6742677
138,7410355
358,2794025
25,97529879
1346,128364
796,6047232
815,1783626
187,9537626
50,77111647
1069,180655
201,4985765
135,6112848
25,38745389
50,67148902
0
361,9922166
0,304416238
-1,387019898
502,6626417
8,748132215
291,6399862
389,0787743
214,178228
2,534717437
33,17052338
45,25936153
156,7941865
355,2383031
40,50533189
1,915042307
52,10132283
128,3152029
191,244033
8,579366378
21,75235334
60,14106012
75,2846677
97,69605874
34,3599936
63,41028444
72,60493908
241,1044278
91,06159017
37,81871035
90,79580952
2880,110887
1188,379868
123,6197731
462,49001
0
3,919458587
57,40258985
11,84829652
1799,159258
467,0006577
364,0360444
933,4904243
132,5549954
2138,52985
1111,0155
1088,560839
389,9319784
40,27221683
1444,197479
91,49024246
327,1089006
44,19044488
569,2672917
3,543912111
0
3,60297758
3,940571321
2055,511924
737,3095324
670,3929049
1663,960749
620,8569721
2584,058633
540,3866276
587,6026106
884,747079
1229,583871
477,7008141
21,16492036
1247,556007
651,4414629
3446,939236
483,0474093
173,8097018
1342,446488
747,2375617
648,608123
868,5090707
407,7653449
440,2356736
970,0092922
275,7063521
433,6550749
861,0709767
6405,218149
5708,628553
534,4470269
2004,949465
5,548408362
526,3564555
192,76166
28,26784039
4969,636286
1842,757751
2004,211247
8914,379903
924,6862183
6277,515707
3946,474248
4026,274473
1601,307351
506,8265596
238,3145413
0
98,57262735
27,48255897
2,081224868
0
2824,308806
0
-0,212945609
233,8103673
0
11,30234875
33,79665585
0
0
11,56239284
0
0
5,223493122
1,98526539
0,287572074
2,334568585
0
0
0,260499905
0,218902998
1,927537712
1,586687852
8,187551294
0
0,541605379
0,904639063
11,4405945
0
4,040732024
9,421636912
967,7794075
135,3956786
5,854299258
9,630321807
0
11,40241769
0,714927609
1,94948444
380,8382609
22,54976354
26,516248
118,3842073
2,212007195
564,2683842
228,0296897
151,2833313
19,99591057
2,981709367
487,833727
2,476323609
154,8902099
4,641906991
6,887083379
0
10519,36316
0
-0,713505984
41,07501731
0
83,02064172
147,9132987
0
0
0
70,5883082
89,2778945
5,865156659
1,368565868
0
2,306635723
0
3,503439136
0,664923292
0,436306847
7,429278222
0
23,72673716
0
3,931525957
1,95489934
68,52496139
8,138694215
9,939425636
21,23802203
1642,620642
846,3050233
20,72481866
93,40462251
1,449510136
294,0394042
14,64653317
3,043562189
722,8592311
52,09625114
73,71733607
259,3057899
13,32274775
707,3088324
354,1069459
304,8063913
30,19993573
21,75092074
58,54669548
0,803897904
15,0357778
25,46178351
7,59146098
0
1211,091631
0,033547561
-0,034821944
8,410285528
0
2,952968154
10,3978389
0
0
2,261408201
0
1,797269262
1,929055286
0
0,066997098
1,668360724
0
0,848991797
0
0,125675004
2,324598615
0,37935915
0,856738239
0
2,324118988
1,808066323
9,093832172
0,43056186
0,832707387
0,960093542
428,8382628
109,7856066
6,425543439
4,114905063
6,408922482
23,3699774
0,626318877
2,336263597
474,6666432
6,415037374
18,31900874
103,7307426
4,333580297
601,3464922
323,775169
214,7779176
35,60529825
11,50657339
0
0
2,248900909
0,805898055
11,40476164
0
0
0
-0,016427307
0
0
0
0
0
0
0
15,23018241
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7,942089941
21,75354106
0
2,27146124
1,513186172
58,98177917
191,7575702
6,063015453
10,2007768
0
229,7600333
2,620666182
0,211230921
594,9731735
13,71389035
25,45589813
47,48051316
5,022121265
202,2415756
35,633073
48,80414911
8,970032455
0,712032469
2,199298904
0
1,056867529
8,273292885
81,17302768
0
0
0
-0,021703254
0,426666317
0
0,751477494
0,519372595
0
0
0
0,145985765
2,025872283
0,539139788
0,066240711
0
0,792568938
0
1,840265324
0
0,056022571
0,69260908
0
0,898440339
1,000604423
0,965830244
0,919720162
8,32433357
0
2,170527825
5,723999337
56,75600484
83,54441304
0
0
1,0327786
54,39508938
0,606276929
0,365745779
88,98466343
2,671738232
7,502345769
16,23408055
0,204549836
158,5620013
73,56073333
45,64443036
8,285032889
0,47346284
4,675287717
0
0,672070469
3,355072387
12,51778466
0
0
47,47179498
0
4,144187152
0
0,9214466
1,008545742
0
0
0
0,176038587
0,647575171
0,310601482
0
0,011474185
0
0
0
0
0,06147626
0,470861436
0
0,23234446
0,561888878
1,06992349
0,367293506
0,96697687
0
0
0
105,5783517
14,9372528
0
0
0
5,67723727
0,349870757
0,274457063
46,08189213
0,468723497
3,762687415
7,88346456
0,158507141
100,6820947
49,3651542
27,29297003
2,902293328
0
73,530312
0
5,841506263
5,846793362
0
0
0
0
-0,078918517
4,512336562
0
2,351183853
1,655342494
0
0
0,394073575
0,502544971
1,068592089
1,81222823
0,154931082
0,04297935
0,405269126
0
1,364588376
0
0,01357572
0,923251902
0
1,262471981
0,412779878
2,307355731
1,042904142
4,290359522
0,927476965
0,371318503
1,006154667
193,2326954
59,11468235
0,591300696
5,909868828
0,751074985
9,666780633
0
0,539037614
93,69997303
5,516365849
10,35325797
28,91024048
0,332274957
237,9951239
74,77239729
56,2289363
9,003573203
1,818456301
9,91661681
0
0
3,007018169
0
0
0
0
-0,026082862
0
0
0
0,246631153
0
0
0
0,065713222
0,334338612
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1,101772071
0
0
0
61,9799741
18,81400525
0
0
0
18,31610144
0
0,268635171
51,35482689
0,223782065
2,369881085
8,601742085
0,164085927
73,45072127
57,64041697
26,68011419
3,161243042
0,175182219
66,78144985
0
6,231474006
39,48554909
11,10772347
0
0
0
-0,049009175
0
0
0,868478186
3,366486405
0
0
0
0,139953074
1,141776676
0,084170335
0,015711902
0
0
0
0
0
0,016452639
0,146628934
0
0,143088192
0,190848931
0,073352076
0,01405949
2,977032647
0
0,81728201
0
110,0299318
24,28130093
0
0,475075739
0,480503698
3,290606951
0
0,24366162
49,40165607
2,587798218
5,792093616
19,51578859
0,39677534
155,0919908
74,50142811
39,8971523
4,612011663
1,119555858
